timestamp_s,x,y,z,qx,qy,qz,qw
1773245351.804281,-0.000236,-0.000194,0.139295,-0.000590,-0.000859,-0.000123,0.999999
1773245351.837723,-0.000380,-0.000160,0.139261,-0.000521,-0.000825,-0.000121,1.000000
1773245351.871824,-0.000289,-0.000122,0.139361,-0.001114,-0.000795,-0.000073,0.999999
1773245351.904359,-0.000334,-0.000135,0.139309,-0.000567,-0.000840,-0.000119,0.999999
1773245351.938973,-0.000334,-0.000135,0.139309,-0.000567,-0.000840,-0.000119,0.999999
1773245351.971814,-0.000383,-0.000203,0.139332,0.000160,-0.000744,-0.000151,1.000000
1773245352.005726,-0.000325,-0.000172,0.139369,0.000661,-0.000776,-0.000191,0.999999
1773245352.038743,-0.000374,-0.000112,0.139315,0.000534,-0.000777,-0.000183,1.000000
1773245352.075316,-0.000384,-0.000239,0.139401,0.000384,-0.000800,-0.000177,1.000000
1773245352.104295,-0.000299,-0.000142,0.139429,0.000640,-0.000769,-0.000187,0.999999
1773245352.137655,-0.000326,-0.000264,0.139299,0.001231,-0.000756,-0.000224,0.999999
1773245352.172247,-0.000418,-0.000121,0.139394,0.001658,-0.000795,-0.000260,0.999998
1773245352.204501,-0.000333,-0.000146,0.139455,0.001258,-0.000788,-0.000233,0.999999
1773245352.237717,-0.000344,-0.000115,0.139058,0.001725,-0.000742,-0.000255,0.999998
1773245352.272309,-0.000316,-0.000210,0.139133,0.001402,-0.000759,-0.000236,0.999999
1773245352.304343,-0.000452,-0.000252,0.139203,0.001788,-0.000769,-0.000265,0.999998
1773245352.338136,-0.000308,-0.000234,0.139272,0.001110,-0.000774,-0.000220,0.999999
1773245352.371770,-0.000377,-0.000279,0.139422,0.000589,-0.000748,-0.000180,1.000000
1773245352.404308,-0.000391,-0.000172,0.139482,-0.000148,-0.000789,-0.000138,1.000000
1773245352.437680,-0.000394,-0.000062,0.139234,-0.000194,-0.000841,-0.000145,1.000000
1773245352.472573,-0.000282,-0.000014,0.139361,-0.000557,-0.000828,-0.000118,0.999999
1773245352.506114,-0.000340,-0.000161,0.139297,0.000497,-0.000778,-0.000181,1.000000
1773245352.539877,-0.000394,-0.000099,0.139106,0.000293,-0.000810,-0.000174,1.000000
1773245352.593051,-0.000418,-0.000169,0.139132,0.000516,-0.000834,-0.000192,1.000000
1773245352.611330,-0.000391,-0.000147,0.139485,0.000298,-0.000835,-0.000177,1.000000
1773245352.639892,-0.000391,-0.000147,0.139485,0.000298,-0.000835,-0.000177,1.000000
1773245352.683289,-0.000391,-0.000147,0.139485,0.000298,-0.000835,-0.000177,1.000000
1773245352.704357,-0.000366,-0.000218,0.139516,0.000237,-0.000864,-0.000178,1.000000
1773245352.737645,-0.000380,-0.000139,0.139240,0.000226,-0.000798,-0.000165,1.000000
1773245352.772480,-0.000366,-0.000067,0.139409,-0.000074,-0.000767,-0.000139,1.000000
1773245352.804241,-0.000200,-0.000034,0.139402,0.000885,-0.000731,-0.000199,0.999999
1773245352.838606,-0.000320,-0.000193,0.139274,0.000657,-0.000782,-0.000196,0.999999
1773245352.873647,-0.000320,-0.000193,0.139274,0.000657,-0.000782,-0.000196,0.999999
1773245352.905086,-0.000489,-0.000244,0.139248,0.000239,-0.000749,-0.000161,1.000000
1773245352.942065,-0.000294,-0.000104,0.139293,0.000443,-0.000735,-0.000173,1.000000
1773245352.976124,-0.000341,-0.000105,0.139134,0.000576,-0.000761,-0.000187,1.000000
1773245353.004754,-0.000322,-0.000165,0.139241,0.000124,-0.000793,-0.000163,1.000000
1773245353.037698,-0.000322,-0.000165,0.139241,0.000124,-0.000793,-0.000163,1.000000
1773245353.088451,-0.000295,-0.000150,0.139269,0.000114,-0.000815,-0.000164,1.000000
1773245353.104504,-0.000476,-0.000162,0.139400,0.000034,-0.000864,-0.000168,1.000000
1773245353.138069,-0.000323,-0.000084,0.139418,0.000159,-0.000810,-0.000166,1.000000
1773245353.171845,-0.000266,-0.000044,0.139245,-0.000079,-0.000807,-0.000149,1.000000
1773245353.204358,-0.000449,-0.000303,0.139276,0.000040,-0.000785,-0.000152,1.000000
1773245353.237677,-0.000412,-0.000126,0.139333,-0.000329,-0.000824,-0.000134,1.000000
1773245353.283151,-0.000218,0.000059,0.139501,-0.000735,-0.000850,-0.000112,0.999999
1773245353.304232,-0.000320,-0.000231,0.139219,-0.000498,-0.000843,-0.000128,1.000000
1773245353.339811,-0.000398,-0.000131,0.139234,-0.001049,-0.000870,-0.000096,0.999999
1773245353.372021,-0.000348,-0.000102,0.139336,-0.000685,-0.000866,-0.000120,0.999999
1773245353.404247,-0.000427,0.000017,0.139240,-0.001024,-0.000866,-0.000096,0.999999
1773245353.437713,-0.000301,-0.000117,0.139307,-0.000968,-0.000818,-0.000088,0.999999
1773245353.475116,-0.000461,-0.000313,0.139274,-0.000826,-0.000789,-0.000094,0.999999
1773245353.516695,-0.000158,-0.000014,0.139385,-0.000979,-0.000840,-0.000092,0.999999
1773245353.537815,-0.000376,-0.000059,0.139390,-0.001162,-0.000815,-0.000076,0.999999
1773245353.572843,-0.000413,-0.000191,0.139271,-0.000820,-0.000834,-0.000102,0.999999
1773245353.604143,-0.000329,-0.000047,0.139506,-0.000526,-0.000821,-0.000119,1.000000
1773245353.637671,-0.000329,-0.000047,0.139506,-0.000526,-0.000821,-0.000119,1.000000
1773245353.672551,-0.000468,-0.000179,0.139396,-0.000292,-0.000835,-0.000138,1.000000
1773245353.704286,-0.000433,-0.000156,0.139189,-0.000292,-0.000765,-0.000124,1.000000
1773245353.738154,-0.000252,-0.000020,0.139357,-0.000187,-0.000812,-0.000140,1.000000
1773245353.771953,-0.000359,-0.000182,0.139390,-0.000354,-0.000833,-0.000133,1.000000
1773245353.805713,-0.000359,-0.000047,0.139338,-0.000522,-0.000828,-0.000121,1.000000
1773245353.838696,-0.000282,-0.000069,0.139346,-0.000450,-0.000809,-0.000124,1.000000
1773245353.872176,-0.000335,-0.000200,0.139346,-0.000428,-0.000800,-0.000125,1.000000
1773245353.904269,-0.000403,-0.000153,0.139312,-0.000674,-0.000847,-0.000118,0.999999
1773245353.938357,-0.000403,-0.000153,0.139312,-0.000674,-0.000847,-0.000118,0.999999
1773245353.974881,-0.000355,-0.000024,0.139338,-0.001060,-0.000833,-0.000089,0.999999
1773245354.004325,-0.000438,-0.000168,0.139118,-0.001313,-0.000857,-0.000079,0.999999
1773245354.037677,-0.000398,-0.000020,0.139176,-0.001336,-0.000846,-0.000072,0.999999
1773245354.071727,-0.000297,-0.000108,0.139075,-0.001473,-0.000850,-0.000064,0.999999
1773245354.106060,-0.000355,-0.000118,0.139066,-0.001155,-0.000797,-0.000074,0.999999
1773245354.139355,-0.000356,-0.000121,0.139118,-0.001304,-0.000779,-0.000060,0.999999
1773245354.171947,-0.000366,-0.000142,0.139009,-0.001284,-0.000800,-0.000067,0.999999
1773245354.204286,-0.000401,-0.000098,0.139123,-0.001759,-0.000805,-0.000034,0.999998
1773245354.237627,-0.000249,-0.000222,0.139304,-0.001907,-0.000750,-0.000012,0.999998
1773245354.272417,-0.000348,-0.000163,0.139144,-0.001315,-0.000774,-0.000057,0.999999
1773245354.308827,-0.000287,-0.000045,0.139382,-0.001316,-0.000780,-0.000060,0.999999
1773245354.339110,-0.000314,-0.000192,0.139320,-0.001040,-0.000733,-0.000070,0.999999
1773245354.374636,-0.000386,-0.000144,0.139136,-0.000878,-0.000717,-0.000079,0.999999
1773245354.404249,-0.000357,-0.000115,0.139317,-0.000416,-0.000761,-0.000118,1.000000
1773245354.438483,-0.000365,-0.000117,0.139502,-0.000692,-0.000788,-0.000103,0.999999
1773245354.472561,-0.000382,-0.000099,0.139232,-0.000872,-0.000780,-0.000088,0.999999
1773245354.504320,-0.000338,-0.000127,0.139010,-0.000875,-0.000779,-0.000086,0.999999
1773245354.540529,-0.000379,-0.000182,0.139291,-0.001066,-0.000822,-0.000083,0.999999
1773245354.572528,-0.000382,-0.000126,0.139188,-0.001855,-0.000819,-0.000031,0.999998
1773245354.604313,-0.000260,-0.000064,0.139348,-0.001830,-0.000806,-0.000028,0.999998
1773245354.677129,-0.000279,-0.000062,0.139382,-0.001849,-0.000800,-0.000026,0.999998
1773245354.709400,-0.000403,-0.000182,0.139382,-0.001580,-0.000816,-0.000048,0.999998
1773245354.737665,-0.000278,-0.000081,0.139356,-0.002086,-0.000758,-0.000002,0.999998
1773245354.771799,-0.000373,-0.000125,0.139252,-0.001678,-0.000803,-0.000037,0.999998
1773245354.806487,-0.000291,-0.000186,0.139300,-0.001746,-0.000823,-0.000037,0.999998
1773245354.837732,-0.000300,-0.000075,0.139271,-0.002128,-0.000761,0.000001,0.999997
1773245354.873695,-0.000428,-0.000114,0.139131,-0.001769,-0.000804,-0.000033,0.999998
1773245354.904357,-0.000350,-0.000146,0.139360,-0.001303,-0.000739,-0.000050,0.999999
1773245354.938121,-0.000298,-0.000053,0.139276,-0.001279,-0.000768,-0.000059,0.999999
1773245354.972650,-0.000327,-0.000234,0.139206,-0.001037,-0.000729,-0.000069,0.999999
1773245355.004825,-0.000339,-0.000275,0.139103,-0.000321,-0.000702,-0.000111,1.000000
1773245355.037870,-0.000226,-0.000096,0.139322,0.000078,-0.000732,-0.000145,1.000000
1773245355.072904,-0.000303,-0.000193,0.139277,0.000452,-0.000673,-0.000158,1.000000
1773245355.105090,-0.000312,-0.000066,0.139214,0.000967,-0.000698,-0.000198,0.999999
1773245355.137751,-0.000321,-0.000046,0.139406,0.001262,-0.000703,-0.000219,0.999999
1773245355.172207,-0.000452,-0.000312,0.139321,0.001372,-0.000756,-0.000239,0.999999
1773245355.204669,-0.000437,-0.000150,0.139305,0.001019,-0.000780,-0.000219,0.999999
1773245355.237665,-0.000308,-0.000099,0.139078,0.000999,-0.000759,-0.000214,0.999999
1773245355.272638,-0.000322,-0.000336,0.139404,0.000916,-0.000825,-0.000220,0.999999
1773245355.304621,-0.000339,-0.000167,0.139475,0.000853,-0.000864,-0.000225,0.999999
1773245355.339242,-0.000330,-0.000016,0.139268,0.000653,-0.000872,-0.000213,0.999999
1773245355.371846,-0.000342,-0.000158,0.139060,0.000808,-0.000918,-0.000235,0.999999
1773245355.404312,-0.000397,-0.000239,0.139100,0.001155,-0.000898,-0.000255,0.999999
1773245355.446198,-0.000355,-0.000092,0.139319,0.000900,-0.000875,-0.000232,0.999999
1773245355.478169,-0.000337,-0.000070,0.139170,0.001023,-0.000863,-0.000239,0.999999
1773245355.504281,-0.000475,-0.000200,0.139067,0.001344,-0.000933,-0.000274,0.999999
1773245355.543824,-0.000393,-0.000157,0.139274,0.000607,-0.000924,-0.000222,0.999999
1773245355.574680,-0.000338,-0.000201,0.139070,0.001273,-0.000929,-0.000266,0.999999
1773245355.604275,-0.000464,-0.000174,0.139262,0.000796,-0.000959,-0.000240,0.999999
1773245355.637748,-0.000331,-0.000177,0.139379,0.001156,-0.000989,-0.000270,0.999999
1773245355.671951,-0.000393,-0.000166,0.139243,0.001289,-0.000975,-0.000276,0.999999
1773245355.704431,-0.000387,-0.000232,0.139292,0.000970,-0.000988,-0.000256,0.999999
1773245355.737897,-0.000391,-0.000170,0.139253,0.001346,-0.001002,-0.000284,0.999999
1773245355.771805,-0.000305,-0.000172,0.139291,0.001856,-0.000987,-0.000315,0.999998
1773245355.804268,-0.000316,-0.000133,0.139304,0.001607,-0.000966,-0.000295,0.999998
1773245355.837942,-0.000370,-0.000153,0.139355,0.002025,-0.000985,-0.000327,0.999997
1773245355.872108,-0.000273,-0.000169,0.139213,0.002003,-0.000954,-0.000320,0.999997
1773245355.904294,-0.000490,-0.000342,0.139286,0.002126,-0.000992,-0.000336,0.999997
1773245355.937690,-0.000399,-0.000130,0.139256,0.002021,-0.000960,-0.000322,0.999997
1773245355.972484,-0.000304,-0.000128,0.139359,0.002543,-0.000982,-0.000362,0.999996
1773245356.004332,-0.000483,-0.000194,0.139272,0.002499,-0.000977,-0.000359,0.999996
1773245356.037736,-0.000403,-0.000263,0.139514,0.001916,-0.000992,-0.000321,0.999998
1773245356.072290,-0.000427,-0.000197,0.139368,0.002631,-0.000970,-0.000367,0.999996
1773245356.104301,-0.000338,-0.000146,0.139194,0.002195,-0.000993,-0.000340,0.999997
1773245356.137672,-0.000505,-0.000209,0.139249,0.002314,-0.000954,-0.000341,0.999997
1773245356.173097,-0.000505,-0.000209,0.139249,0.002314,-0.000954,-0.000341,0.999997
1773245356.206443,-0.000388,-0.000203,0.139129,0.002386,-0.001029,-0.000363,0.999997
1773245356.253720,-0.000362,-0.000169,0.139324,0.002155,-0.001012,-0.000344,0.999997
1773245356.272096,-0.000355,-0.000125,0.139147,0.001978,-0.000986,-0.000326,0.999998
1773245356.304387,-0.000403,-0.000134,0.139376,0.002031,-0.001031,-0.000339,0.999997
1773245356.337858,-0.000310,-0.000074,0.139572,0.001689,-0.001043,-0.000319,0.999998
1773245356.372572,-0.000444,-0.000162,0.139288,0.001433,-0.001051,-0.000304,0.999998
1773245356.411864,-0.000361,-0.000177,0.139165,0.001404,-0.001011,-0.000293,0.999998
1773245356.440109,-0.000406,-0.000233,0.139180,0.001617,-0.001029,-0.000310,0.999998
1773245356.472410,-0.000395,-0.000108,0.139245,0.001660,-0.001029,-0.000311,0.999998
1773245356.504725,-0.000319,-0.000061,0.139343,0.001533,-0.001047,-0.000307,0.999998
1773245356.537802,-0.000339,-0.000286,0.139243,0.001557,-0.001046,-0.000309,0.999998
1773245356.572520,-0.000448,-0.000151,0.139386,0.001968,-0.001031,-0.000333,0.999997
1773245356.604253,-0.000445,-0.000078,0.139229,0.001603,-0.001023,-0.000309,0.999998
1773245356.637714,-0.000377,-0.000198,0.139121,0.001561,-0.001010,-0.000303,0.999998
1773245356.672283,-0.000444,-0.000270,0.139251,0.001941,-0.001007,-0.000327,0.999998
1773245356.704351,-0.000352,-0.000059,0.139082,0.002297,-0.001081,-0.000366,0.999997
1773245356.745996,-0.000280,-0.000110,0.139139,0.001798,-0.001090,-0.000336,0.999998
1773245356.783831,-0.000454,-0.000193,0.139065,0.001505,-0.001087,-0.000314,0.999998
1773245356.811480,-0.000421,-0.000102,0.139150,0.001390,-0.001103,-0.000308,0.999998
1773245356.842407,-0.000311,-0.000096,0.139316,0.001752,-0.001084,-0.000331,0.999998
1773245356.875111,-0.000311,-0.000096,0.139316,0.001752,-0.001084,-0.000331,0.999998
1773245356.906938,-0.000333,-0.000161,0.139368,0.001622,-0.001135,-0.000333,0.999998
1773245356.937694,-0.000357,-0.000158,0.139152,0.001347,-0.001164,-0.000320,0.999998
1773245356.972018,-0.000430,-0.000139,0.139128,0.001709,-0.001165,-0.000343,0.999998
1773245357.004059,-0.000496,-0.000229,0.139126,0.001056,-0.001138,-0.000292,0.999999
1773245357.037674,-0.000392,-0.000048,0.139265,0.000925,-0.001154,-0.000286,0.999999
1773245357.071848,-0.000303,-0.000123,0.139256,0.001188,-0.001091,-0.000293,0.999999
1773245357.104251,-0.000460,-0.000374,0.139190,0.001603,-0.001127,-0.000329,0.999998
1773245357.137680,-0.000460,-0.000374,0.139190,0.001603,-0.001127,-0.000329,0.999998
1773245357.171677,-0.000429,-0.000205,0.139348,0.001212,-0.001099,-0.000297,0.999999
1773245357.204265,-0.000379,-0.000163,0.139167,0.001453,-0.001045,-0.000305,0.999998
1773245357.237708,-0.000439,-0.000064,0.139389,0.001383,-0.001057,-0.000302,0.999998
1773245357.272332,-0.000306,-0.000129,0.139204,0.001485,-0.001072,-0.000311,0.999998
1773245357.305149,-0.000395,-0.000235,0.139188,0.001170,-0.001108,-0.000298,0.999999
1773245357.338095,-0.000446,-0.000073,0.139344,0.001561,-0.001104,-0.000321,0.999998
1773245357.392960,-0.000474,-0.000211,0.139254,0.001946,-0.001122,-0.000350,0.999997
1773245357.404530,-0.000386,-0.000120,0.139380,0.001423,-0.001139,-0.000318,0.999998
1773245357.438086,-0.000331,-0.000274,0.139299,0.001296,-0.001076,-0.000297,0.999999
1773245357.479683,-0.000466,-0.000129,0.139244,0.001182,-0.001043,-0.000282,0.999999
1773245357.504242,-0.000431,-0.000212,0.139171,0.001902,-0.001060,-0.000335,0.999998
1773245357.550485,-0.000405,-0.000250,0.139161,0.002238,-0.001047,-0.000356,0.999997
1773245357.572159,-0.000386,-0.000134,0.139305,0.001854,-0.001021,-0.000324,0.999998
1773245357.604512,-0.000363,-0.000088,0.139128,0.002289,-0.001018,-0.000352,0.999997
1773245357.638019,-0.000363,-0.000088,0.139128,0.002289,-0.001018,-0.000352,0.999997
1773245357.671860,-0.000443,-0.000105,0.139404,0.002177,-0.001031,-0.000348,0.999997
1773245357.704283,-0.000388,-0.000251,0.139431,0.002373,-0.000999,-0.000357,0.999997
1773245357.738090,-0.000262,-0.000105,0.139264,0.001793,-0.001046,-0.000327,0.999998
1773245357.772295,-0.000416,-0.000241,0.139209,0.001624,-0.001088,-0.000325,0.999998
1773245357.804225,-0.000410,-0.000190,0.139281,0.001184,-0.001086,-0.000293,0.999999
1773245357.837694,-0.000420,-0.000137,0.139242,0.000642,-0.001093,-0.000258,0.999999
1773245357.874485,-0.000417,-0.000040,0.139125,0.001263,-0.001079,-0.000296,0.999999
1773245357.904241,-0.000452,-0.000307,0.139146,0.001067,-0.001115,-0.000291,0.999999
1773245357.938112,-0.000341,-0.000039,0.139181,0.000928,-0.001054,-0.000269,0.999999
1773245357.971736,-0.000430,-0.000191,0.139106,0.000858,-0.001048,-0.000263,0.999999
1773245358.004259,-0.000367,-0.000187,0.139265,0.001474,-0.001032,-0.000303,0.999998
1773245358.037955,-0.000369,-0.000141,0.139379,0.002147,-0.000996,-0.000340,0.999997
1773245358.077577,-0.000357,-0.000109,0.139181,0.001701,-0.001009,-0.000311,0.999998
1773245358.105113,-0.000404,-0.000240,0.139082,0.001440,-0.000965,-0.000285,0.999998
1773245358.137875,-0.000445,-0.000129,0.139286,0.001994,-0.000974,-0.000325,0.999997
1773245358.172083,-0.000363,-0.000246,0.139098,0.001821,-0.001007,-0.000321,0.999998
1773245358.224437,-0.000410,-0.000108,0.139164,0.002157,-0.001017,-0.000346,0.999997
1773245358.239928,-0.000399,-0.000138,0.139398,0.002005,-0.000977,-0.000329,0.999997
1773245358.288718,-0.000407,-0.000270,0.139421,0.002814,-0.000996,-0.000388,0.999995
1773245358.304257,-0.000161,-0.000090,0.139334,0.002911,-0.001017,-0.000400,0.999995
1773245358.339076,-0.000415,-0.000139,0.139317,0.002482,-0.000963,-0.000359,0.999996
1773245358.373175,-0.000408,-0.000299,0.139297,0.002577,-0.000949,-0.000363,0.999996
1773245358.404312,-0.000290,-0.000067,0.139142,0.002027,-0.000947,-0.000325,0.999997
1773245358.437718,-0.000384,-0.000157,0.139231,0.002010,-0.000936,-0.000322,0.999997
1773245358.473487,-0.000444,-0.000219,0.139410,0.002172,-0.000939,-0.000333,0.999997
1773245358.508660,-0.000257,-0.000113,0.139428,0.001833,-0.000961,-0.000314,0.999998
1773245358.539764,-0.000304,-0.000244,0.138999,0.002256,-0.000946,-0.000339,0.999997
1773245358.574726,-0.000500,-0.000083,0.139127,0.001920,-0.000949,-0.000318,0.999998
1773245358.604229,-0.000431,-0.000185,0.139303,0.002247,-0.000922,-0.000333,0.999997
1773245358.638180,-0.000221,-0.000111,0.139244,0.002236,-0.000882,-0.000324,0.999997
1773245358.671647,-0.000420,-0.000300,0.139196,0.002518,-0.000903,-0.000348,0.999996
1773245358.704251,-0.000456,-0.000109,0.139303,0.002628,-0.000905,-0.000357,0.999996
1773245358.737749,-0.000253,-0.000181,0.139169,0.002411,-0.000869,-0.000335,0.999997
1773245358.773858,-0.000325,-0.000137,0.139140,0.002270,-0.000888,-0.000330,0.999997
1773245358.804371,-0.000409,-0.000209,0.139226,0.002355,-0.000913,-0.000340,0.999997
1773245358.847998,-0.000362,-0.000154,0.139052,0.002314,-0.000954,-0.000346,0.999997
1773245358.877983,-0.000291,-0.000211,0.139175,0.001756,-0.000899,-0.000297,0.999998
1773245358.907133,-0.000357,-0.000095,0.139369,0.001682,-0.000909,-0.000292,0.999998
1773245358.937702,-0.000400,-0.000223,0.139231,0.002016,-0.000906,-0.000316,0.999998
1773245358.972260,-0.000455,-0.000216,0.138981,0.001861,-0.000925,-0.000311,0.999998
1773245359.004248,-0.000389,-0.000173,0.139395,0.001480,-0.000918,-0.000282,0.999998
1773245359.037683,-0.000402,-0.000153,0.139286,0.001642,-0.000922,-0.000292,0.999998
1773245359.072449,-0.000240,-0.000142,0.139163,0.001504,-0.000925,-0.000284,0.999998
1773245359.104254,-0.000441,-0.000198,0.139086,0.001554,-0.000909,-0.000285,0.999998
1773245359.144801,-0.000512,-0.000275,0.139270,0.002165,-0.000853,-0.000318,0.999997
1773245359.172492,-0.000358,-0.000144,0.139404,0.002433,-0.000883,-0.000340,0.999997
1773245359.204272,-0.000225,-0.000184,0.139176,0.001844,-0.000922,-0.000308,0.999998
1773245359.243618,-0.000374,-0.000242,0.139364,0.001615,-0.000879,-0.000283,0.999998
1773245359.272338,-0.000422,-0.000143,0.139142,0.001826,-0.000877,-0.000298,0.999998
1773245359.304469,-0.000237,-0.000121,0.139119,0.002327,-0.000880,-0.000332,0.999997
1773245359.337747,-0.000500,-0.000237,0.139221,0.002138,-0.000887,-0.000319,0.999997
1773245359.371809,-0.000341,-0.000116,0.139168,0.001751,-0.000853,-0.000287,0.999998
1773245359.404294,-0.000270,-0.000147,0.139239,0.001988,-0.000864,-0.000307,0.999998
1773245359.444687,-0.000387,-0.000244,0.139232,0.002239,-0.000921,-0.000334,0.999997
1773245359.475733,-0.000410,-0.000159,0.139136,0.002121,-0.000865,-0.000315,0.999997
1773245359.504354,-0.000296,-0.000111,0.139282,0.001970,-0.000873,-0.000305,0.999998
1773245359.538954,-0.000387,-0.000298,0.139092,0.001578,-0.000869,-0.000276,0.999998
1773245359.571891,-0.000434,-0.000246,0.139250,0.001462,-0.000905,-0.000276,0.999998
1773245359.607071,-0.000186,-0.000052,0.139468,0.000969,-0.000871,-0.000235,0.999999
1773245359.637740,-0.000420,-0.000368,0.139307,0.001049,-0.000882,-0.000244,0.999999
1773245359.672920,-0.000390,-0.000196,0.139187,0.001260,-0.000895,-0.000261,0.999999
1773245359.704508,-0.000351,-0.000148,0.139342,0.001337,-0.000960,-0.000280,0.999999
1773245359.737850,-0.000260,-0.000172,0.139249,0.000964,-0.000954,-0.000252,0.999999
1773245359.772131,-0.000461,-0.000341,0.139048,0.000766,-0.000985,-0.000244,0.999999
1773245359.804491,-0.000324,-0.000085,0.139163,0.000932,-0.000975,-0.000254,0.999999
1773245359.838093,-0.000334,-0.000132,0.139266,0.000832,-0.000994,-0.000250,0.999999
1773245359.872743,-0.000458,-0.000262,0.139177,0.000585,-0.000968,-0.000228,0.999999
1773245359.904436,-0.000392,-0.000173,0.139196,0.001027,-0.000964,-0.000258,0.999999
1773245359.937679,-0.000347,-0.000106,0.139282,0.000361,-0.001031,-0.000224,0.999999
1773245359.972072,-0.000270,-0.000113,0.139261,0.000319,-0.000967,-0.000209,0.999999
1773245360.004333,-0.000409,-0.000302,0.139098,0.000060,-0.000980,-0.000194,0.999999
1773245360.038979,-0.000322,-0.000187,0.139207,0.000036,-0.000991,-0.000195,0.999999
1773245360.072801,-0.000306,-0.000129,0.139099,-0.000146,-0.000978,-0.000181,0.999999
1773245360.104225,-0.000464,-0.000202,0.139089,0.000099,-0.000960,-0.000195,1.000000
1773245360.138940,-0.000270,-0.000099,0.139096,0.000169,-0.000937,-0.000197,1.000000
1773245360.178817,-0.000415,-0.000158,0.139109,-0.000351,-0.001007,-0.000175,0.999999
1773245360.204289,-0.000456,-0.000120,0.139196,-0.000358,-0.001012,-0.000174,0.999999
1773245360.239818,-0.000435,-0.000197,0.139101,-0.000994,-0.001019,-0.000131,0.999999
1773245360.272885,-0.000239,-0.000081,0.139052,-0.001307,-0.001063,-0.000119,0.999999
1773245360.304241,-0.000494,-0.000252,0.139112,-0.000989,-0.001067,-0.000141,0.999999
1773245360.337703,-0.000281,-0.000043,0.139182,-0.001023,-0.001070,-0.000139,0.999999
1773245360.372214,-0.000291,-0.000324,0.139192,-0.000341,-0.001018,-0.000174,0.999999
1773245360.404322,-0.000483,-0.000054,0.139304,-0.000792,-0.001032,-0.000148,0.999999
1773245360.437640,-0.000409,-0.000247,0.139065,-0.000519,-0.001060,-0.000171,0.999999
1773245360.472760,-0.000336,-0.000072,0.139293,-0.000220,-0.001051,-0.000190,0.999999
1773245360.504319,-0.000406,-0.000242,0.139390,-0.000468,-0.001052,-0.000173,0.999999
1773245360.537645,-0.000402,-0.000044,0.139248,-0.000329,-0.001102,-0.000193,0.999999
1773245360.572245,-0.000376,-0.000093,0.139188,-0.000767,-0.001119,-0.000166,0.999999
1773245360.604225,-0.000262,-0.000175,0.139251,-0.000881,-0.001063,-0.000148,0.999999
1773245360.638066,-0.000423,-0.000064,0.139272,-0.000974,-0.001104,-0.000151,0.999999
1773245360.671983,-0.000214,-0.000124,0.139099,-0.000855,-0.001108,-0.000161,0.999999
1773245360.704339,-0.000446,-0.000166,0.139319,-0.001580,-0.001112,-0.000111,0.999998
1773245360.739317,-0.000430,-0.000126,0.139369,-0.000991,-0.001100,-0.000146,0.999999
1773245360.771971,-0.000343,-0.000116,0.139021,-0.000741,-0.001127,-0.000170,0.999999
1773245360.804286,-0.000410,-0.000171,0.139190,-0.000350,-0.001083,-0.000187,0.999999
1773245360.838024,-0.000469,-0.000061,0.139166,0.000032,-0.001054,-0.000206,0.999999
1773245360.875016,-0.000427,-0.000180,0.139267,-0.000470,-0.001088,-0.000179,0.999999
1773245360.904227,-0.000514,-0.000136,0.139408,-0.000657,-0.001088,-0.000166,0.999999
1773245360.938663,-0.000334,-0.000179,0.139080,-0.000947,-0.001062,-0.000141,0.999999
1773245360.972539,-0.000359,-0.000223,0.138942,-0.000623,-0.001036,-0.000159,0.999999
1773245361.005499,-0.000486,-0.000112,0.139330,-0.000310,-0.001074,-0.000187,0.999999
1773245361.037704,-0.000328,-0.000112,0.139493,-0.000685,-0.001060,-0.000159,0.999999
1773245361.072626,-0.000302,-0.000196,0.139142,-0.000273,-0.000985,-0.000173,0.999999
1773245361.104245,-0.000433,-0.000168,0.139063,0.000048,-0.001034,-0.000204,0.999999
1773245361.137746,-0.000518,-0.000049,0.139201,-0.000236,-0.000978,-0.000196,0.999999
1773245361.172370,-0.000960,-0.000970,0.138899,-0.001040,-0.001010,-0.000129,0.999999
1773245361.204107,-0.000483,-0.000221,0.138853,0.005305,-0.000829,-0.000535,0.999985
1773245361.237998,-0.000529,-0.000380,0.138896,0.004314,-0.000821,-0.000470,0.999990
1773245361.272261,-0.000129,-0.000489,0.139184,-0.002136,-0.001011,-0.000046,0.999997
1773245361.304251,-0.000342,-0.000198,0.139714,-0.002021,-0.001026,-0.000068,0.999997
1773245361.344369,-0.000392,-0.000207,0.139114,-0.000168,-0.000951,-0.000174,1.000000
1773245361.375379,-0.000170,0.000049,0.139915,-0.002165,-0.001042,-0.000059,0.999997
1773245361.404303,-0.000204,-0.000056,0.139241,-0.002211,-0.001046,-0.000042,0.999997
1773245361.438266,-0.000592,-0.000171,0.139560,-0.002269,-0.001057,-0.000043,0.999997
1773245361.472145,-0.000602,-0.000636,0.139920,-0.000286,-0.001014,-0.000183,0.999999
1773245361.504245,-0.000338,-0.000153,0.139477,0.000539,-0.000989,-0.000229,0.999999
1773245361.539029,-0.000386,-0.000061,0.139096,-0.000061,-0.001009,-0.000199,0.999999
1773245361.572521,-0.000449,-0.000095,0.138949,0.000631,-0.000969,-0.000230,0.999999
1773245361.604430,-0.000161,-0.000182,0.139223,-0.000426,-0.001041,-0.000179,0.999999
1773245361.637764,-0.000390,-0.000153,0.139002,-0.000594,-0.001047,-0.000163,0.999999
